NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
184,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202310,4,"192,000",110,6,-,-,2005,선릉로69길 19,-,중개거래,서울 강남구,24.02.02
185,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202308,15,"249,000",108,12,-,-,2005,선릉로69길 19,-,중개거래,서울 강남구,23.09.25
186,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202308,12,"195,000",-,5,-,-,2005,선릉로69길 20,-,중개거래,서울 강남구,-
187,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.947,202405,13,"212,000",-,14,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
188,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202404,6,"239,000",102,19,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.05.20
189,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202404,14,"188,000",-,13,개인,개인,2005,선릉로69길 19,20240508,중개거래,서울 강남구,-
190,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.53,202404,20,"187,000",-,9,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
191,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202404,17,"239,000",-,6,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
192,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202404,15,"233,000",-,10,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
193,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202404,13,"204,500",-,16,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
194,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202404,6,"185,000",-,3,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
195,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202404,5,"196,000",-,22,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
196,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202403,15,"198,000",-,14,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
197,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.947,202403,9,"197,000",-,17,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
198,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.53,202402,22,"190,000",106,15,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.03.27
199,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.675,202402,7,"239,000",110,10,개인,개인,2005,선릉로69길 20,-,중개거래,"경기 남양주시, 서울 강남구",24.04.30
200,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202402,5,"192,500",-,4,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
201,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202402,4,"230,000",111,4,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.05.02
202,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202402,2,"197,500",104,25,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.04.30
203,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.947,202401,27,"197,000",111,13,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.03.14
204,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202401,22,"190,000",106,7,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.04.08
205,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202401,13,"190,000",103,11,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.04.30
206,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.53,202312,31,"182,000",104,17,-,-,2005,선릉로69길 19,-,중개거래,서울 강남구,24.03.22
207,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202309,11,"195,000",106,16,-,-,2005,선릉로69길 20,-,중개거래,서울 강남구,24.03.15
208,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202310,11,"196,000",105,14,-,-,2005,선릉로69길 19,-,중개거래,서울 강남구,24.02.26
209,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202401,11,"185,000",110,13,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.03.29
210,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202403,12,"229,000",102,17,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.06.17
211,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202403,3,"197,000",110,6,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.06.17
212,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202406,15,"203,500",-,15,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
213,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202401,27,"187,500",105,22,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.06.13
214,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.53,202405,25,"186,000",-,8,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
215,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202405,26,"193,500",-,9,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
216,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202405,18,"234,000",-,2,개인,개인,2005,선릉로69길 19,20240611,중개거래,"서울 강남구, 서울 서초구",-
217,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202405,16,"204,000",-,11,개인,개인,2005,선릉로69길 20,-,중개거래,"서울 강남구, 서울 송파구",-
218,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.53,202405,7,"190,000",-,12,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,-
219,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,202404,26,"252,000",-,8,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,-
220,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202405,4,"192,000",-,3,개인,개인,2005,선릉로69길 20,-,중개거래,"서울 강남구, 서울 서초구",-
221,서울특별시 강남구 역삼동,757,757,0,역삼래미안,59.4,202404,14,"188,000",106,13,개인,개인,2005,선릉로69길 19,-,중개거래,서울 강남구,24.05.31
222,서울특별시 강남구 역삼동,757,757,0,역삼래미안,80.87,202405,18,"234,000",-,2,개인,개인,2005,선릉로69길 19,-,중개거래,"서울 강남구, 서울 서초구",-
223,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202404,6,"198,000",106,9,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.06.05
224,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202403,6,"198,000",108,8,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.05.31
225,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,202402,20,"263,000",101,11,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.05.30
226,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,202402,14,"181,000",104,2,개인,개인,2005,선릉로69길 20,-,중개거래,서울 강남구,24.05.24
227,서울특별시 강남구 역삼동,835-67,835,67,금호어울림,84.95,202309,1,"162,000",101,3,-,-,2003,도곡로7길 22,-,중개거래,서울 강남구,23.11.08
228,서울특별시 강남구 역삼동,835-67,835,67,금호어울림,132.88,202403,30,"185,000",102,8,개인,개인,2003,도곡로7길 22,-,중개거래,서울 서초구,24.04.29
229,서울특별시 강남구 역삼동,765-32,765,32,역삼2차아이파크,84.587,202404,19,"210,000",103,6,개인,개인,2008,도곡로57길 12,-,중개거래,서울 강남구,24.05.02
230,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,84.97,202309,26,"251,000",206,5,-,-,2009,도곡로43길 20,-,중개거래,서울 강남구,23.12.29
231,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,70.98,202307,8,"221,000",204,17,-,-,2009,도곡로43길 20,-,중개거래,서울 강남구,23.10.06
232,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,84.97,202401,25,"234,000",206,4,개인,개인,2009,도곡로43길 20,-,중개거래,"서울 강남구, 서울 양천구",24.05.10
233,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,59.97,202404,13,"195,250",-,13,개인,개인,2009,도곡로43길 20,-,중개거래,서울 강남구,-
234,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),84.81,202404,11,"240,000",-,14,개인,개인,2010,도곡로43길 21,-,중개거래,서울 강남구,-
235,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,70.98,202403,21,"210,000",-,10,개인,개인,2009,도곡로43길 20,-,중개거래,서울 강남구,-
236,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),84.81,202402,5,"232,500",-,5,개인,개인,2010,도곡로43길 21,-,중개거래,서울 강남구,-
237,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),59.78,202401,9,"188,000",103,19,개인,개인,2010,도곡로43길 21,-,중개거래,서울 강남구,24.02.07
238,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,70.98,202401,6,"215,000",206,12,개인,개인,2009,도곡로43길 20,-,중개거래,"서울 강남구, 서울 송파구",24.03.12
239,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,70.98,202312,23,"204,500",206,3,-,-,2009,도곡로43길 20,-,중개거래,서울 강남구,24.02.27
240,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,70.98,202311,4,"210,000",204,14,-,-,2009,도곡로43길 20,-,중개거래,서울 강남구,24.02.16
241,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,84.97,202405,11,"250,000",-,10,개인,개인,2009,도곡로43길 20,-,중개거래,서울 강남구,-
242,서울특별시 강남구 역삼동,763-16,763,16,래미안그레이튼,59.97,202404,9,"195,000",208,14,개인,개인,2009,도곡로43길 20,-,중개거래,서울 강남구,24.06.12
243,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),84.81,202403,18,"219,000",102,1,개인,개인,2010,도곡로43길 21,-,중개거래,서울 강남구,24.06.04
244,서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,202309,6,"39,000",-,4,-,-,1996,도곡로3길 26,-,중개거래,서울 강남구,24.01.10
245,서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,202308,5,"38,000",-,6,-,-,1996,도곡로3길 26,-,중개거래,서울 강남구,23.09.15
246,서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,202308,1,"42,700",-,7,-,-,1996,도곡로3길 26,-,중개거래,서울 강남구 서울 서초구,23.08.10
247,서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,202406,12,"40,000",-,9,개인,개인,1996,도곡로3길 26,-,중개거래,"경기 고양시일산동구, 서울 강남구",24.06.17
248,서울특별시 강남구 역삼동,836,836,0,한스빌(836),39.89,202405,8,"42,000",-,7,개인,개인,1996,도곡로3길 26,-,중개거래,서울 강남구,24.06.10
249,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202311,1,"319,000",-,14,-,-,2014,테헤란로52길 16,20231107,중개거래,서울 강남구,-
250,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202311,1,"319,000",105,14,-,-,2014,테헤란로52길 16,-,중개거래,서울 강남구,23.11.24
251,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202308,9,"278,000",104,16,-,-,2014,테헤란로52길 16,-,중개거래,서울 강남구,23.10.05
252,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202307,13,"260,000",103,15,-,-,2014,테헤란로52길 16,-,중개거래,서울 강남구,23.08.10
253,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,84.641,202307,8,"240,000",101,4,-,-,2014,테헤란로52길 16,-,중개거래,서울 강남구,23.12.26
254,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,84.641,202403,12,"239,000",-,10,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,-
255,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,70.8333,202402,18,"242,000",-,17,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,-
256,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202401,15,"243,000",103,13,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,24.02.21
257,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,118.0315,202401,10,"320,000",105,11,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,24.05.07
258,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,118.0315,202309,20,"280,000",105,1,-,-,2014,테헤란로52길 16,-,중개거래,서울 강남구,24.02.27
259,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,92.6232,202404,27,"265,000",104,5,개인,개인,2014,테헤란로52길 16,-,중개거래,서울 강남구,24.05.30
